Transaction_ID,Date,Business_ID,Category,Cash_Inflow,Cash_Outflow,Net_Cashflow,Payment_Method,Notes
TXN0826,2024-03-25,SMB144,Loan Repayment,0,26667,-26667,Credit,Warning: Negative cashflow
TXN0827,2024-08-29,SMB110,Loan Repayment,0,8159,-8159,Online Wallet,Warning: Negative cashflow
TXN0828,2024-03-27,SMB139,Inventory Purchase,0,19639,-19639,Online Wallet,Warning: Negative cashflow
TXN0829,2024-04-10,SMB139,Miscellaneous,0,1773,-1773,Cash,Warning: Negative cashflow
TXN0830,2024-09-26,SMB135,Inventory Purchase,0,10639,-10639,Online Wallet,Warning: Negative cashflow
TXN0831,2024-08-05,SMB139,Inventory Purchase,0,29033,-29033,Online Wallet,Warning: Negative cashflow
TXN0832,2024-11-08,SMB122,Payroll,0,22560,-22560,Bank Transfer,Warning: Negative cashflow
TXN0833,2024-11-19,SMB145,Sales Revenue,38191,0,38191,Online Wallet,Market fluctuation
TXN0834,2024-09-08,SMB150,Loan Repayment,0,2865,-2865,Bank Transfer,Warning: Negative cashflow
TXN0835,2024-01-07,SMB103,Payroll,0,5393,-5393,Credit,Warning: Negative cashflow
TXN0836,2024-08-27,SMB109,Payroll,0,17648,-17648,Online Wallet,Warning: Negative cashflow
TXN0837,2024-10-17,SMB137,Loan Repayment,0,51528,-51528,Credit,Warning: Negative cashflow
TXN0838,2024-07-07,SMB112,Miscellaneous,0,1294,-1294,Cash,Warning: Negative cashflow
TXN0839,2024-12-21,SMB105,Rent,0,14139,-14139,Cash,Warning: Negative cashflow
TXN0840,2024-10-24,SMB140,Miscellaneous,0,5545,-5545,Cash,Warning: Negative cashflow
TXN0841,2024-03-11,SMB138,Inventory Purchase,0,7399,-7399,Bank Transfer,Warning: Negative cashflow
TXN0842,2024-08-29,SMB122,Loan Repayment,0,16988,-16988,Bank Transfer,Warning: Negative cashflow
TXN0843,2024-01-08,SMB124,Loan Repayment,0,29981,-29981,Credit,Warning: Negative cashflow
TXN0844,2024-05-09,SMB138,Miscellaneous,4913,0,4913,Credit,Market fluctuation
TXN0845,2024-04-22,SMB131,Inventory Purchase,0,27124,-27124,Cash,Warning: Negative cashflow
TXN0846,2024-07-15,SMB103,Sales Revenue,17731,0,17731,Credit,Normal transaction
TXN0847,2024-03-17,SMB128,Payroll,0,20518,-20518,Online Wallet,Warning: Negative cashflow
TXN0848,2024-10-03,SMB118,Miscellaneous,0,6855,-6855,Cash,Warning: Negative cashflow
TXN0849,2024-06-12,SMB138,Payroll,0,13607,-13607,Bank Transfer,Warning: Negative cashflow
TXN0850,2024-11-26,SMB144,Payroll,0,13090,-13090,Credit,Warning: Negative cashflow
TXN0851,2025-01-10,SMB128,Inventory Purchase,0,2477,-2477,Cash,Warning: Negative cashflow
TXN0852,2024-02-21,SMB128,Payroll,0,25202,-25202,Cash,Warning: Negative cashflow
TXN0853,2024-01-31,SMB121,Rent,0,12260,-12260,Credit,Warning: Negative cashflow
TXN0854,2024-07-12,SMB144,Loan Repayment,0,8521,-8521,Cash,Warning: Negative cashflow
TXN0855,2024-08-06,SMB102,Inventory Purchase,0,4255,-4255,Bank Transfer,Warning: Negative cashflow
TXN0856,2024-08-13,SMB104,Sales Revenue,14727,0,14727,Online Wallet,Normal transaction
TXN0857,2024-06-06,SMB101,Rent,0,98807,-80701,Credit,Warning: Negative cashflow
TXN0858,2024-12-15,SMB121,Rent,0,23778,-23778,Bank Transfer,Warning: Negative cashflow
TXN0859,2024-10-09,SMB133,Sales Revenue,29145,70640,-70640,Credit,Warning: Negative cashflow
TXN0860,2024-05-08,SMB138,Inventory Purchase,0,3143,-3143,Online Wallet,Warning: Negative cashflow
TXN0861,2024-06-29,SMB142,Miscellaneous,0,9976,-9976,Credit,Warning: Negative cashflow
TXN0862,2024-04-11,SMB149,Loan Repayment,0,20041,-20041,Bank Transfer,Warning: Negative cashflow
TXN0863,2024-09-04,SMB141,Miscellaneous,0,9583,-9583,Online Wallet,Warning: Negative cashflow
TXN0864,2024-09-15,SMB115,Loan Repayment,0,7876,-7876,Cash,Warning: Negative cashflow
TXN0865,2024-02-05,SMB111,Inventory Purchase,0,45271,-45271,Credit,Warning: Negative cashflow
TXN0866,2024-04-15,SMB121,Inventory Purchase,0,6703,-6703,Cash,Warning: Negative cashflow
TXN0867,2024-01-15,SMB126,Loan Repayment,0,18662,-18662,Credit,Warning: Negative cashflow
TXN0868,2025-01-02,SMB148,Rent,0,23382,-23382,Cash,Warning: Negative cashflow
TXN0869,2024-08-09,SMB126,Loan Repayment,0,28199,-28199,Credit,Warning: Negative cashflow
TXN0870,2024-01-02,SMB139,Miscellaneous,0,9451,-9451,Cash,Warning: Negative cashflow
TXN0871,2024-03-10,SMB114,Sales Revenue,40812,0,40812,Cash,Market fluctuation
TXN0872,2024-01-07,SMB111,Rent,0,8768,-8768,Credit,Warning: Negative cashflow
TXN0873,2024-12-15,SMB129,Payroll,0,24333,-24333,Online Wallet,Warning: Negative cashflow
TXN0874,2024-01-24,SMB115,Inventory Purchase,0,15216,-15216,Bank Transfer,Warning: Negative cashflow
TXN0875,2024-04-06,SMB109,Rent,0,10643,-10643,Cash,Warning: Negative cashflow
TXN0876,2024-09-27,SMB109,Sales Revenue,44897,0,44897,Online Wallet,Seasonal effect
TXN0877,2024-10-13,SMB111,Rent,0,18298,-18298,Online Wallet,Warning: Negative cashflow
TXN0878,2024-01-20,SMB110,Rent,0,13233,-13233,Credit,Warning: Negative cashflow
TXN0879,2024-05-10,SMB135,Miscellaneous,0,6661,-6661,Cash,Warning: Negative cashflow
TXN0880,2024-05-17,SMB148,Payroll,0,8065,-8065,Bank Transfer,Warning: Negative cashflow
TXN0881,2024-08-03,SMB144,Payroll,0,5468,-5468,Cash,Warning: Negative cashflow
TXN0882,2025-02-04,SMB140,Sales Revenue,46054,0,46054,Bank Transfer,Normal transaction
TXN0883,2024-06-20,SMB141,Payroll,0,28054,-28054,Online Wallet,Warning: Negative cashflow
TXN0884,2024-04-10,SMB148,Loan Repayment,0,8305,-8305,Online Wallet,Warning: Negative cashflow
TXN0885,2024-06-18,SMB127,Loan Repayment,0,15395,-15395,Credit,Warning: Negative cashflow
TXN0886,2024-12-31,SMB138,Miscellaneous,5315,0,5315,Bank Transfer,Seasonal effect
TXN0887,2024-02-01,SMB140,Inventory Purchase,0,8831,-8831,Online Wallet,Warning: Negative cashflow
TXN0888,2024-06-25,SMB128,Miscellaneous,0,9278,-9278,Cash,Warning: Negative cashflow
TXN0889,2025-01-05,SMB101,Sales Revenue,38125,0,38125,Online Wallet,Seasonal effect
TXN0890,2024-07-29,SMB132,Rent,0,5041,-5041,Bank Transfer,Warning: Negative cashflow
TXN0891,2024-12-19,SMB107,Sales Revenue,35771,0,35771,Online Wallet,Seasonal effect
TXN0892,2024-06-30,SMB121,Loan Repayment,0,3864,-3864,Online Wallet,Warning: Negative cashflow
TXN0893,2024-04-13,SMB146,Inventory Purchase,0,16953,-16953,Bank Transfer,Warning: Negative cashflow
TXN0894,2024-01-26,SMB105,Loan Repayment,0,22430,-22430,Credit,Warning: Negative cashflow
TXN0895,2024-04-29,SMB116,Inventory Purchase,0,21297,-21297,Bank Transfer,Warning: Negative cashflow
TXN0896,2024-11-26,SMB145,Payroll,0,16631,-16631,Cash,Warning: Negative cashflow
TXN0897,2024-04-27,SMB101,Miscellaneous,0,78473,-75513,Cash,Warning: Negative cashflow
TXN0898,2024-05-19,SMB106,Miscellaneous,4502,0,4502,Bank Transfer,Normal transaction
TXN0899,2024-04-09,SMB125,Rent,0,22695,-22695,Credit,Warning: Negative cashflow
TXN0900,2024-04-17,SMB102,Payroll,0,27067,-27067,Online Wallet,Warning: Negative cashflow
TXN0901,2024-08-19,SMB107,Rent,0,24781,-24781,Cash,Warning: Negative cashflow
TXN0902,2024-04-30,SMB149,Payroll,0,15275,-15275,Online Wallet,Warning: Negative cashflow
TXN0903,2024-07-13,SMB127,Miscellaneous,5931,0,5931,Online Wallet,Normal transaction
TXN0904,2024-03-23,SMB120,Inventory Purchase,0,27977,-27977,Bank Transfer,Warning: Negative cashflow
TXN0905,2024-10-21,SMB137,Loan Repayment,0,3060,-3060,Cash,Warning: Negative cashflow
TXN0906,2024-02-17,SMB139,Rent,0,29670,-29670,Cash,Warning: Negative cashflow
TXN0907,2024-02-25,SMB108,Rent,0,16690,-16690,Cash,Warning: Negative cashflow
TXN0908,2024-02-23,SMB113,Payroll,0,28400,-28400,Online Wallet,Warning: Negative cashflow
TXN0909,2024-06-10,SMB115,Inventory Purchase,0,3350,-3350,Credit,Warning: Negative cashflow
TXN0910,2024-10-23,SMB112,Sales Revenue,5227,0,5227,Bank Transfer,Normal transaction
TXN0911,2024-02-16,SMB131,Sales Revenue,6146,0,6146,Credit,Seasonal effect
TXN0912,2024-07-07,SMB144,Inventory Purchase,0,29543,-29543,Online Wallet,Warning: Negative cashflow
TXN0913,2024-10-19,SMB112,Miscellaneous,3254,0,3254,Bank Transfer,Seasonal effect
TXN0914,2025-01-24,SMB119,Payroll,0,23969,-23969,Bank Transfer,Warning: Negative cashflow
TXN0915,2024-08-24,SMB149,Rent,0,2238,-2238,Cash,Warning: Negative cashflow
TXN0916,2024-02-09,SMB141,Miscellaneous,4997,0,4997,Bank Transfer,Market fluctuation
TXN0917,2024-04-19,SMB137,Payroll,0,22546,-22546,Bank Transfer,Warning: Negative cashflow
TXN0918,2024-12-29,SMB102,Payroll,0,24628,-24628,Credit,Warning: Negative cashflow
TXN0919,2024-06-05,SMB133,Rent,0,18024,-18024,Cash,Warning: Negative cashflow
TXN0920,2024-06-03,SMB143,Payroll,0,10027,-10027,Cash,Warning: Negative cashflow
TXN0921,2024-04-27,SMB121,Sales Revenue,27950,0,27950,Bank Transfer,Normal transaction
TXN0922,2024-02-12,SMB104,Payroll,0,24742,-24742,Bank Transfer,Warning: Negative cashflow
TXN0923,2024-05-03,SMB101,Sales Revenue,8216,0,8216,Credit,Seasonal effect
TXN0924,2024-09-09,SMB122,Loan Repayment,0,93584,-68697,Credit,Warning: Negative cashflow
TXN0925,2024-01-09,SMB132,Payroll,0,129797,-102507,Online Wallet,Warning: Negative cashflow
TXN0926,2024-12-29,SMB107,Payroll,0,21354,-21354,Credit,Warning: Negative cashflow
TXN0927,2024-09-21,SMB107,Rent,0,5210,-5210,Credit,Warning: Negative cashflow
TXN0928,2024-12-31,SMB110,Inventory Purchase,0,9101,-9101,Online Wallet,Warning: Negative cashflow
TXN0929,2024-11-22,SMB143,Loan Repayment,0,12757,-12757,Bank Transfer,Warning: Negative cashflow
TXN0930,2024-07-03,SMB111,Loan Repayment,0,18752,-18752,Bank Transfer,Warning: Negative cashflow
TXN0931,2024-04-13,SMB146,Inventory Purchase,0,27526,-27526,Credit,Warning: Negative cashflow
TXN0932,2025-02-02,SMB108,Payroll,0,27949,-27949,Credit,Warning: Negative cashflow
TXN0933,2024-06-28,SMB120,Payroll,0,13945,-13945,Cash,Warning: Negative cashflow
TXN0934,2024-03-14,SMB112,Payroll,0,16963,-16963,Bank Transfer,Warning: Negative cashflow
TXN0935,2024-03-20,SMB115,Sales Revenue,9188,0,9188,Online Wallet,Seasonal effect
TXN0936,2024-02-03,SMB116,Inventory Purchase,0,23428,-23428,Cash,Warning: Negative cashflow
TXN0937,2024-12-29,SMB118,Payroll,0,9493,-9493,Cash,Warning: Negative cashflow
TXN0938,2024-08-14,SMB143,Rent,0,35884,-29535,Cash,Warning: Negative cashflow
TXN0939,2024-12-31,SMB116,Rent,0,11756,-11756,Online Wallet,Warning: Negative cashflow
TXN0940,2024-08-02,SMB102,Sales Revenue,49091,0,49091,Online Wallet,Seasonal effect
TXN0941,2024-06-25,SMB102,Miscellaneous,9111,0,9111,Online Wallet,Market fluctuation
TXN0942,2024-10-10,SMB122,Inventory Purchase,0,24661,-24661,Online Wallet,Warning: Negative cashflow
TXN0943,2024-06-06,SMB128,Loan Repayment,0,3207,-3207,Online Wallet,Warning: Negative cashflow
TXN0944,2024-08-20,SMB133,Loan Repayment,0,29204,-29204,Bank Transfer,Warning: Negative cashflow
TXN0945,2025-01-12,SMB150,Inventory Purchase,0,20438,-20438,Credit,Warning: Negative cashflow
TXN0946,2024-10-24,SMB104,Inventory Purchase,0,130384,-114356,Credit,Warning: Negative cashflow
TXN0947,2024-12-02,SMB119,Sales Revenue,30048,0,30048,Cash,Market fluctuation
TXN0948,2024-03-26,SMB112,Miscellaneous,9199,0,9199,Credit,Normal transaction
TXN0949,2024-03-01,SMB138,Payroll,0,15593,-15593,Credit,Warning: Negative cashflow
TXN0950,2024-06-28,SMB121,Loan Repayment,0,17444,-17444,Credit,Warning: Negative cashflow
TXN0951,2025-01-09,SMB146,Miscellaneous,0,7016,-7016,Credit,Warning: Negative cashflow
TXN0952,2024-05-20,SMB132,Inventory Purchase,0,24393,-24393,Cash,Warning: Negative cashflow
TXN0953,2024-10-19,SMB137,Miscellaneous,0,28992,-28992,Bank Transfer,Warning: Negative cashflow
TXN0954,2024-07-15,SMB139,Sales Revenue,19495,0,19495,Credit,Market fluctuation
TXN0955,2024-07-18,SMB105,Inventory Purchase,0,20216,-20216,Credit,Warning: Negative cashflow
TXN0956,2024-01-01,SMB128,Loan Repayment,0,17548,-17548,Cash,Warning: Negative cashflow
TXN0957,2024-11-15,SMB142,Rent,0,27732,-27732,Bank Transfer,Warning: Negative cashflow
TXN0958,2024-06-07,SMB102,Miscellaneous,2054,0,2054,Bank Transfer,Seasonal effect
TXN0959,2024-03-11,SMB121,Inventory Purchase,0,10360,-10360,Bank Transfer,Warning: Negative cashflow
TXN0960,2024-03-14,SMB105,Inventory Purchase,0,28870,-28870,Bank Transfer,Warning: Negative cashflow
TXN0961,2025-01-26,SMB139,Inventory Purchase,0,5709,-5709,Cash,Warning: Negative cashflow
TXN0962,2024-10-12,SMB148,Inventory Purchase,0,3299,-3299,Online Wallet,Warning: Negative cashflow
TXN0963,2024-04-15,SMB147,Sales Revenue,7985,0,7985,Credit,Normal transaction
TXN0964,2024-01-23,SMB120,Loan Repayment,0,4296,-4296,Bank Transfer,Warning: Negative cashflow
TXN0965,2024-07-01,SMB108,Rent,0,27380,-27380,Cash,Warning: Negative cashflow
TXN0966,2024-10-23,SMB137,Rent,0,8348,-8348,Online Wallet,Warning: Negative cashflow
TXN0967,2024-01-12,SMB129,Inventory Purchase,0,2181,-2181,Online Wallet,Warning: Negative cashflow
TXN0968,2024-08-11,SMB133,Loan Repayment,0,19139,-19139,Bank Transfer,Warning: Negative cashflow
TXN0969,2024-06-21,SMB129,Rent,0,25035,-25035,Online Wallet,Warning: Negative cashflow
TXN0970,2024-11-01,SMB101,Rent,0,20186,-20186,Credit,Warning: Negative cashflow
TXN0971,2024-03-16,SMB139,Loan Repayment,0,26161,-26161,Credit,Warning: Negative cashflow
TXN0972,2025-01-03,SMB146,Miscellaneous,4418,0,4418,Bank Transfer,Normal transaction
TXN0973,2024-12-12,SMB106,Inventory Purchase,0,13744,-13744,Bank Transfer,Warning: Negative cashflow
TXN0974,2024-04-15,SMB124,Rent,0,12733,-12733,Credit,Warning: Negative cashflow
TXN0975,2024-06-30,SMB114,Loan Repayment,0,20320,-20320,Online Wallet,Warning: Negative cashflow
TXN0976,2024-12-21,SMB116,Rent,0,18066,-18066,Cash,Warning: Negative cashflow
TXN0977,2024-05-25,SMB132,Payroll,0,9928,-9928,Credit,Warning: Negative cashflow
TXN0978,2024-09-23,SMB124,Loan Repayment,0,20504,-20504,Online Wallet,Warning: Negative cashflow
TXN0979,2024-08-25,SMB110,Inventory Purchase,0,12628,-12628,Online Wallet,Warning: Negative cashflow
TXN0980,2024-05-15,SMB139,Miscellaneous,0,2454,-2454,Cash,Warning: Negative cashflow
TXN0981,2024-06-22,SMB150,Sales Revenue,49831,0,49831,Bank Transfer,Seasonal effect
TXN0982,2024-01-02,SMB131,Sales Revenue,15088,0,15088,Credit,Market fluctuation
TXN0983,2024-07-09,SMB121,Sales Revenue,18816,0,18816,Cash,Seasonal effect
TXN0984,2024-12-03,SMB108,Rent,0,6355,-6355,Cash,Warning: Negative cashflow
TXN0985,2024-10-16,SMB107,Sales Revenue,15071,0,15071,Online Wallet,Normal transaction
TXN0986,2025-01-12,SMB127,Rent,0,26772,-26772,Bank Transfer,Warning: Negative cashflow
TXN0987,2024-08-11,SMB129,Loan Repayment,0,7459,-7459,Bank Transfer,Warning: Negative cashflow
TXN0988,2024-11-07,SMB117,Inventory Purchase,0,21588,-21588,Cash,Warning: Negative cashflow
TXN0989,2024-01-30,SMB146,Loan Repayment,0,15529,-15529,Online Wallet,Warning: Negative cashflow
TXN0990,2024-12-10,SMB143,Loan Repayment,0,4500,-4500,Bank Transfer,Warning: Negative cashflow
TXN0991,2024-03-03,SMB117,Sales Revenue,6588,0,6588,Credit,Market fluctuation
TXN0992,2024-01-18,SMB103,Miscellaneous,2667,0,2667,Cash,Seasonal effect
TXN0993,2024-03-16,SMB117,Miscellaneous,4508,0,4508,Credit,Seasonal effect
TXN0994,2024-11-09,SMB109,Rent,0,27016,-27016,Bank Transfer,Warning: Negative cashflow
TXN0995,2024-03-31,SMB132,Rent,0,4473,-4473,Online Wallet,Warning: Negative cashflow
TXN0996,2024-05-08,SMB117,Sales Revenue,21026,0,21026,Cash,Seasonal effect
TXN0997,2024-05-08,SMB132,Inventory Purchase,0,16891,-16891,Bank Transfer,Warning: Negative cashflow
TXN0998,2024-01-24,SMB144,Sales Revenue,19075,0,19075,Cash,Market fluctuation
TXN0999,2024-01-10,SMB107,Inventory Purchase,0,19957,-19957,Online Wallet,Warning: Negative cashflow
TXN1000,2024-11-13,SMB115,Rent,0,8664,-8664,Cash,Warning: Negative cashflow
